Subject,ROI,Cluster,ACW_s,ACW_grand_mean_s,Condition
sub-006,rostralmiddlefrontal-rh,3,0.058514030612244895,0.056914569805194805,EC
sub-006,superiorfrontal-lh,3,0.048150510204081634,0.056914569805194805,EC
sub-006,superiorfrontal-rh,3,0.0578125,0.056914569805194805,EC
sub-006,superiorparietal-lh,2,0.03574617346938776,0.056914569805194805,EC
sub-006,superiorparietal-rh,2,0.026785714285714284,0.056914569805194805,EC
sub-006,supramarginal-lh,2,0.055963010204081634,0.056914569805194805,EC
sub-006,supramarginal-rh,2,0.10369897959183673,0.056914569805194805,EC
sub-007,bankssts-lh,1,0.015553652968036529,0.029922783053134082,EC
sub-007,bankssts-rh,1,0.03399686073059361,0.029922783053134082,EC
sub-007,caudalmiddlefrontal-lh,3,0.07238156392694065,0.029922783053134082,EC
sub-007,caudalmiddlefrontal-rh,3,0.06225028538812785,0.029922783053134082,EC
sub-007,cuneus-lh,1,0.01762271689497717,0.029922783053134082,EC
sub-007,cuneus-rh,1,0.017158961187214612,0.029922783053134082,EC
sub-007,frontalpole-lh,3,0.0260773401826484,0.029922783053134082,EC
sub-007,frontalpole-rh,3,0.050156963470319636,0.029922783053134082,EC
sub-007,fusiform-lh,1,0.01569634703196347,0.029922783053134082,EC
sub-007,fusiform-rh,1,0.03724315068493151,0.029922783053134082,EC
sub-007,inferiorparietal-lh,2,0.028538812785388126,0.029922783053134082,EC
sub-007,inferiorparietal-rh,2,0.023009417808219176,0.029922783053134082,EC
sub-007,inferiortemporal-lh,1,0.015303938356164384,0.029922783053134082,EC
sub-007,inferiortemporal-rh,1,0.015054223744292237,0.029922783053134082,EC
sub-007,insula-lh,4,0.01658818493150685,0.029922783053134082,EC
sub-007,insula-rh,4,0.0331763698630137,0.029922783053134082,EC
sub-007,lateraloccipital-lh,1,0.01598173515981735,0.029922783053134082,EC
sub-007,lateraloccipital-rh,1,0.015839041095890412,0.029922783053134082,EC
sub-007,lingual-lh,1,0.023687214611872145,0.029922783053134082,EC
sub-007,lingual-rh,1,0.023829908675799087,0.029922783053134082,EC
sub-007,middletemporal-lh,1,0.018764269406392694,0.029922783053134082,EC
sub-007,middletemporal-rh,1,0.03021546803652968,0.029922783053134082,EC
sub-007,parsopercularis-lh,3,0.03281963470319635,0.029922783053134082,EC
sub-007,parsopercularis-rh,3,0.033212043378995436,0.029922783053134082,EC
sub-007,parsorbitalis-lh,3,0.07198915525114155,0.029922783053134082,EC
sub-007,parsorbitalis-rh,3,0.0423087899543379,0.029922783053134082,EC
sub-007,parstriangularis-lh,3,0.04915810502283105,0.029922783053134082,EC
sub-007,parstriangularis-rh,3,0.04277254566210046,0.029922783053134082,EC
sub-007,pericalcarine-lh,1,0.019870148401826482,0.029922783053134082,EC
sub-007,pericalcarine-rh,1,0.020761986301369863,0.029922783053134082,EC
sub-007,posteriorcingulate-lh,2,0.02129708904109589,0.029922783053134082,EC
sub-007,posteriorcingulate-rh,2,0.021689497716894976,0.029922783053134082,EC
sub-007,precentral-lh,3,0.03884845890410959,0.029922783053134082,EC
sub-007,precentral-rh,3,0.0293236301369863,0.029922783053134082,EC
sub-007,precuneus-lh,2,0.02579195205479452,0.029922783053134082,EC
sub-007,precuneus-rh,2,0.02086900684931507,0.029922783053134082,EC
sub-007,rostralmiddlefrontal-lh,3,0.040204052511415525,0.029922783053134082,EC
sub-007,rostralmiddlefrontal-rh,3,0.02500713470319635,0.029922783053134082,EC
sub-007,superiorfrontal-lh,3,0.04387842465753425,0.029922783053134082,EC
sub-007,superiorfrontal-rh,3,0.039740296803652965,0.029922783053134082,EC
sub-007,superiorparietal-lh,2,0.02226027397260274,0.029922783053134082,EC
sub-007,superiorparietal-rh,2,0.02372288812785388,0.029922783053134082,EC
sub-007,supramarginal-lh,2,0.0228310502283105,0.029922783053134082,EC
sub-007,supramarginal-rh,2,0.02011986301369863,0.029922783053134082,EC
sub-008,bankssts-lh,1,0.024484150717703348,0.04018815925402349,EC
sub-008,bankssts-rh,1,0.06578947368421052,0.04018815925402349,EC
sub-008,caudalmiddlefrontal-lh,3,0.01850328947368421,0.04018815925402349,EC
sub-008,caudalmiddlefrontal-rh,3,0.06578947368421052,0.04018815925402349,EC
sub-008,cuneus-lh,1,0.02145633971291866,0.04018815925402349,EC
sub-008,cuneus-rh,1,0.021867523923444977,0.04018815925402349,EC
sub-008,frontalpole-lh,3,0.06489234449760765,0.04018815925402349,EC
sub-008,frontalpole-rh,3,0.10698265550239235,0.04018815925402349,EC
sub-008,fusiform-lh,1,0.021232057416267942,0.04018815925402349,EC
sub-008,fusiform-rh,1,0.030016447368421052,0.04018815925402349,EC
sub-008,inferiorparietal-lh,2,0.024932715311004786,0.04018815925402349,EC
sub-008,inferiorparietal-rh,2,0.037567284688995214,0.04018815925402349,EC
sub-008,inferiortemporal-lh,1,0.025792464114832537,0.04018815925402349,EC
sub-008,inferiortemporal-rh,1,0.028932416267942584,0.04018815925402349,EC
sub-008,insula-lh,4,0.015625,0.04018815925402349,EC
sub-008,insula-rh,4,0.026278409090909092,0.04018815925402349,EC
sub-008,lateraloccipital-lh,1,0.03397876794258373,0.04018815925402349,EC
sub-008,lateraloccipital-rh,1,0.023063696172248804,0.04018815925402349,EC
sub-008,lingual-lh,1,0.02568032296650718,0.04018815925402349,EC
sub-008,lingual-rh,1,0.027063397129186602,0.04018815925402349,EC
sub-008,middletemporal-lh,1,0.024334629186602872,0.04018815925402349,EC
sub-008,middletemporal-rh,1,0.03614683014354067,0.04018815925402349,EC
sub-008,parsopercularis-lh,3,0.03547398325358852,0.04018815925402349,EC
sub-008,parsopercularis-rh,3,0.12563546650717702,0.04018815925402349,EC
sub-008,parsorbitalis-lh,3,0.08844198564593302,0.04018815925402349,EC
sub-008,parsorbitalis-rh,3,0.08335825358851674,0.04018815925402349,EC
sub-008,parstriangularis-lh,3,0.019437799043062202,0.04018815925402349,EC
sub-008,parstriangularis-rh,3,0.09823564593301436,0.04018815925402349,EC
sub-008,pericalcarine-lh,1,0.023661782296650717,0.04018815925402349,EC
sub-008,pericalcarine-rh,1,0.02459629186602871,0.04018815925402349,EC
sub-008,posteriorcingulate-lh,2,0.0213441985645933,0.04018815925402349,EC
sub-008,posteriorcingulate-rh,2,0.02044706937799043,0.04018815925402349,EC
sub-008,precentral-lh,3,0.017157595693779903,0.04018815925402349,EC
sub-008,precentral-rh,3,0.03827751196172249,0.04018815925402349,EC
sub-008,precuneus-lh,2,0.023886064593301434,0.04018815925402349,EC
sub-008,precuneus-rh,2,0.019923744019138757,0.04018815925402349,EC
sub-008,rostralmiddlefrontal-lh,3,0.03704395933014354,0.04018815925402349,EC
sub-008,rostralmiddlefrontal-rh,3,0.040856758373205744,0.04018815925402349,EC
sub-008,superiorfrontal-lh,3,0.025867224880382775,0.04018815925402349,EC
sub-008,superiorfrontal-rh,3,0.050351375598086126,0.04018815925402349,EC
sub-008,superiorparietal-lh,2,0.028595992822966508,0.04018815925402349,EC
sub-008,superiorparietal-rh,2,0.02257775119617225,0.04018815925402349,EC
sub-008,supramarginal-lh,2,0.03289473684210526,0.04018815925402349,EC
sub-008,supramarginal-rh,2,0.11980412679425838,0.04018815925402349,EC
sub-009,bankssts-lh,1,0.029770934466019416,0.030811279512356574,EC
sub-009,bankssts-rh,1,0.038872876213592235,0.030811279512356574,EC
sub-009,caudalmiddlefrontal-lh,3,0.01907615291262136,0.030811279512356574,EC
sub-009,caudalmiddlefrontal-rh,3,0.03033980582524272,0.030811279512356574,EC
sub-009,cuneus-lh,1,0.02776092233009709,0.030811279512356574,EC
sub-009,cuneus-rh,1,0.02889866504854369,0.030811279512356574,EC
sub-009,frontalpole-lh,3,0.08131067961165049,0.030811279512356574,EC
sub-009,frontalpole-rh,3,0.058404126213592235,0.030811279512356574,EC
sub-009,fusiform-lh,1,0.026130157766990292,0.030811279512356574,EC
sub-009,fusiform-rh,1,0.029429611650485438,0.030811279512356574,EC
sub-009,inferiorparietal-lh,2,0.02666110436893204,0.030811279512356574,EC
sub-009,inferiorparietal-rh,2,0.03655946601941747,0.030811279512356574,EC
sub-009,inferiortemporal-lh,1,0.03640776699029126,0.030811279512356574,EC
sub-009,inferiortemporal-rh,1,0.04425819174757282,0.030811279512356574,EC
sub-009,insula-lh,4,0.023134101941747573,0.030811279512356574,EC
sub-009,insula-rh,4,0.028595266990291263,0.030811279512356574,EC
sub-009,lateraloccipital-lh,1,0.026964502427184466,0.030811279512356574,EC
sub-009,lateraloccipital-rh,1,0.02802639563106796,0.030811279512356574,EC
sub-009,lingual-lh,1,0.023702973300970875,0.030811279512356574,EC
sub-009,lingual-rh,1,0.03523209951456311,0.030811279512356574,EC
sub-009,middletemporal-lh,1,0.02624393203883495,0.030811279512356574,EC
sub-009,middletemporal-rh,1,0.024689016990291263,0.030811279512356574,EC
sub-009,parsopercularis-lh,3,0.021617111650485438,0.030811279512356574,EC
sub-009,parsopercularis-rh,3,0.043575546116504854,0.030811279512356574,EC
sub-009,parsorbitalis-lh,3,0.03250151699029126,0.030811279512356574,EC
sub-009,parsorbitalis-rh,3,0.028974514563106797,0.030811279512356574,EC
sub-009,parstriangularis-lh,3,0.03898665048543689,0.030811279512356574,EC
sub-009,parstriangularis-rh,3,0.039327973300970875,0.030811279512356574,EC
sub-009,pericalcarine-lh,1,0.028367718446601943,0.030811279512356574,EC
sub-009,pericalcarine-rh,1,0.02499241504854369,0.030811279512356574,EC
sub-009,posteriorcingulate-lh,2,0.020934466019417477,0.030811279512356574,EC
sub-009,posteriorcingulate-rh,2,0.02142748786407767,0.030811279512356574,EC
sub-009,precentral-lh,3,0.023399575242718445,0.030811279512356574,EC
sub-009,precentral-rh,3,0.023475424757281555,0.030811279512356574,EC
sub-009,precuneus-lh,2,0.01930370145631068,0.030811279512356574,EC
sub-009,precuneus-rh,2,0.016345570388349516,0.030811279512356574,EC
sub-009,rostralmiddlefrontal-lh,3,0.03250151699029126,0.030811279512356574,EC
sub-009,rostralmiddlefrontal-rh,3,0.04952973300970874,0.030811279512356574,EC
sub-009,superiorfrontal-lh,3,0.024006371359223302,0.030811279512356574,EC
sub-009,superiorfrontal-rh,3,0.03128792475728155,0.030811279512356574,EC
sub-009,superiorparietal-lh,2,0.02362712378640777,0.030811279512356574,EC
sub-009,superiorparietal-rh,2,0.021351638349514562,0.030811279512356574,EC
sub-009,supramarginal-lh,2,0.024006371359223302,0.030811279512356574,EC
sub-009,supramarginal-rh,2,0.03568719660194175,0.030811279512356574,EC
sub-010,bankssts-lh,1,0.038000606796116505,0.04849800722639012,EC
sub-010,bankssts-rh,1,0.03519417475728155,0.04849800722639012,EC
sub-010,caudalmiddlefrontal-lh,3,0.09522906553398058,0.04849800722639012,EC
sub-010,caudalmiddlefrontal-rh,3,0.13322967233009708,0.04849800722639012,EC
sub-010,cuneus-lh,1,0.016004247572815534,0.04849800722639012,EC
sub-010,cuneus-rh,1,0.015966322815533982,0.04849800722639012,EC
sub-010,frontalpole-lh,3,0.10012135922330097,0.04849800722639012,EC
sub-010,frontalpole-rh,3,0.08339654126213593,0.04849800722639012,EC
sub-010,fusiform-lh,1,0.023968446601941747,0.04849800722639012,EC
sub-010,fusiform-rh,1,0.02021389563106796,0.04849800722639012,EC
sub-010,inferiorparietal-lh,2,0.06291717233009708,0.04849800722639012,EC
sub-010,inferiorparietal-rh,2,0.042248179611650484,0.04849800722639012,EC
sub-010,inferiortemporal-lh,1,0.02021389563106796,0.04849800722639012,EC
sub-010,inferiortemporal-rh,1,0.019227851941747573,0.04849800722639012,EC
sub-010,insula-lh,4,0.019455400485436893,0.04849800722639012,EC
sub-010,insula-rh,4,0.030036407766990292,0.04849800722639012,EC
sub-010,lateraloccipital-lh,1,0.015890473300970875,0.04849800722639012,EC
sub-010,lateraloccipital-rh,1,0.015738774271844662,0.04849800722639012,EC
sub-010,lingual-lh,1,0.018734830097087377,0.04849800722639012,EC
sub-010,lingual-rh,1,0.017255764563106797,0.04849800722639012,EC
sub-010,middletemporal-lh,1,0.019872572815533982,0.04849800722639012,EC
sub-010,middletemporal-rh,1,0.018772754854368932,0.04849800722639012,EC
sub-010,parsopercularis-lh,3,0.10812348300970874,0.04849800722639012,EC
sub-010,parsopercularis-rh,3,0.09124696601941748,0.04849800722639012,EC
sub-010,parsorbitalis-lh,3,0.11551881067961164,0.04849800722639012,EC
sub-010,parsorbitalis-rh,3,0.033639259708737865,0.04849800722639012,EC
sub-010,parstriangularis-lh,3,0.09629095873786407,0.04849800722639012,EC
sub-010,parstriangularis-rh,3,0.07243628640776699,0.04849800722639012,EC
sub-010,pericalcarine-lh,1,0.0167627427184466,0.04849800722639012,EC
sub-010,pericalcarine-rh,1,0.016686893203883495,0.04849800722639012,EC
sub-010,posteriorcingulate-lh,2,0.02408222087378641,0.04849800722639012,EC
sub-010,posteriorcingulate-rh,2,0.02119993932038835,0.04849800722639012,EC
sub-010,precentral-lh,3,0.08597542475728155,0.04849800722639012,EC
sub-010,precentral-rh,3,0.08419296116504854,0.04849800722639012,EC
sub-010,precuneus-lh,2,0.02021389563106796,0.04849800722639012,EC
sub-010,precuneus-rh,2,0.018469356796116505,0.04849800722639012,EC
sub-010,rostralmiddlefrontal-lh,3,0.05741808252427184,0.04849800722639012,EC
sub-010,rostralmiddlefrontal-rh,3,0.07482554611650485,0.04849800722639012,EC
sub-010,superiorfrontal-lh,3,0.047140473300970875,0.04849800722639012,EC
sub-010,superiorfrontal-rh,3,0.08923695388349515,0.04849800722639012,EC
sub-010,superiorparietal-lh,2,0.021237864077669904,0.04849800722639012,EC
sub-010,superiorparietal-rh,2,0.029770934466019416,0.04849800722639012,EC
sub-010,supramarginal-lh,2,0.07019872572815535,0.04849800722639012,EC
sub-010,supramarginal-rh,2,0.0775561286407767,0.04849800722639012,EC
sub-011,bankssts-lh,1,0.031754032258064516,0.046996098659405114,EC
sub-011,bankssts-rh,1,0.0253096198156682,0.046996098659405114,EC
sub-011,caudalmiddlefrontal-lh,3,0.10516273041474654,0.046996098659405114,EC
sub-011,caudalmiddlefrontal-rh,3,0.0537514400921659,0.046996098659405114,EC
sub-011,cuneus-lh,1,0.020485311059907835,0.046996098659405114,EC
sub-011,cuneus-rh,1,0.015625,0.046996098659405114,EC
sub-011,frontalpole-lh,3,0.15949020737327188,0.046996098659405114,EC
sub-011,frontalpole-rh,3,0.1582301267281106,0.046996098659405114,EC
sub-011,fusiform-lh,1,0.032942108294930876,0.046996098659405114,EC
sub-011,fusiform-rh,1,0.01602102534562212,0.046996098659405114,EC
sub-011,inferiorparietal-lh,2,0.06397609447004608,0.046996098659405114,EC
sub-011,inferiorparietal-rh,2,0.07171658986175115,0.046996098659405114,EC
sub-011,inferiortemporal-lh,1,0.037766417050691246,0.046996098659405114,EC
sub-011,inferiortemporal-rh,1,0.015697004608294932,0.046996098659405114,EC
sub-011,insula-lh,4,0.021997407834101382,0.046996098659405114,EC
sub-011,insula-rh,4,0.02674971198156682,0.046996098659405114,EC
sub-011,lateraloccipital-lh,1,0.01681307603686636,0.046996098659405114,EC
sub-011,lateraloccipital-rh,1,0.01609302995391705,0.046996098659405114,EC
sub-011,lingual-lh,1,0.03171802995391705,0.046996098659405114,EC
sub-011,lingual-rh,1,0.023869527649769587,0.046996098659405114,EC
sub-011,middletemporal-lh,1,0.03899049539170507,0.046996098659405114,EC
sub-011,middletemporal-rh,1,0.019009216589861752,0.046996098659405114,EC
sub-011,parsopercularis-lh,3,0.06714429723502305,0.046996098659405114,EC
sub-011,parsopercularis-rh,3,0.03881048387096774,0.046996098659405114,EC
sub-011,parsorbitalis-lh,3,0.0797811059907834,0.046996098659405114,EC
